"ISO-date","Name","PMB-id","Latitude","Longitude","Type","Wikidata"
1914-09-17,"Bundesgymnasium Döbling",pmb253629,"48,23555","16,348401","Schule School"
1914-11-17,"Bundesgymnasium Döbling",pmb253629,"48,23555","16,348401","Schule School"
1914-11-20,"Bundesgymnasium Döbling",pmb253629,"48,23555","16,348401","Schule School"
1914-11-21,"Bundesgymnasium Döbling",pmb253629,"48,23555","16,348401","Schule School"
1915-01-26,"Bundesgymnasium Döbling",pmb253629,"48,23555","16,348401","Schule School"
1915-03-16,"Bundesgymnasium Döbling",pmb253629,"48,23555","16,348401","Schule School"
1915-03-17,"Bundesgymnasium Döbling",pmb253629,"48,23555","16,348401","Schule School"
1915-11-13,"Bundesgymnasium Döbling",pmb253629,"48,23555","16,348401","Schule School"
1916-02-24,"Bundesgymnasium Döbling",pmb253629,"48,23555","16,348401","Schule School"
1916-02-25,"Bundesgymnasium Döbling",pmb253629,"48,23555","16,348401","Schule School"
1916-02-26,"Bundesgymnasium Döbling",pmb253629,"48,23555","16,348401","Schule School"
1918-03-07,"Bundesgymnasium Döbling",pmb253629,"48,23555","16,348401","Schule School"
1918-03-11,"Bundesgymnasium Döbling",pmb253629,"48,23555","16,348401","Schule School"
1918-06-04,"Bundesgymnasium Döbling",pmb253629,"48,23555","16,348401","Schule School"
1918-07-30,"Bundesgymnasium Döbling",pmb253629,"48,23555","16,348401","Schule School"
1918-09-18,"Bundesgymnasium Döbling",pmb253629,"48,23555","16,348401","Schule School"
1919-03-12,"Bundesgymnasium Döbling",pmb253629,"48,23555","16,348401","Schule School"
1920-04-30,"Bundesgymnasium Döbling",pmb253629,"48,23555","16,348401","Schule School"
1920-06-09,"Bundesgymnasium Döbling",pmb253629,"48,23555","16,348401","Schule School"
1920-07-06,"Bundesgymnasium Döbling",pmb253629,"48,23555","16,348401","Schule School"
1921-03-16,"Bundesgymnasium Döbling",pmb253629,"48,23555","16,348401","Schule School"
1922-01-05,"Bundesgymnasium Döbling",pmb253629,"48,23555","16,348401","Schule School"
1922-02-03,"Bundesgymnasium Döbling",pmb253629,"48,23555","16,348401","Schule School"
1922-06-02,"Bundesgymnasium Döbling",pmb253629,"48,23555","16,348401","Schule School"
1923-01-09,"Bundesgymnasium Döbling",pmb253629,"48,23555","16,348401","Schule School"
1923-04-20,"Bundesgymnasium Döbling",pmb253629,"48,23555","16,348401","Schule School"
1923-04-27,"Bundesgymnasium Döbling",pmb253629,"48,23555","16,348401","Schule School"
1923-05-29,"Bundesgymnasium Döbling",pmb253629,"48,23555","16,348401","Schule School"
1923-09-21,"Bundesgymnasium Döbling",pmb253629,"48,23555","16,348401","Schule School"
1923-12-12,"Bundesgymnasium Döbling",pmb253629,"48,23555","16,348401","Schule School"
1924-02-29,"Bundesgymnasium Döbling",pmb253629,"48,23555","16,348401","Schule School"
1924-06-13,"Bundesgymnasium Döbling",pmb253629,"48,23555","16,348401","Schule School"
1924-06-18,"Bundesgymnasium Döbling",pmb253629,"48,23555","16,348401","Schule School"
1921-11-13,"Bundeskanzleramt",pmb60142,"48,20841","16,36385","Regierungsgebäude Government building","Q24192165"
1924-03-08,"Bundeskanzleramt",pmb60142,"48,20841","16,36385","Regierungsgebäude Government building","Q24192165"
1928-06-08,"Bundeskanzleramt",pmb60142,"48,20841","16,36385","Regierungsgebäude Government building","Q24192165"
1921-09-28,"Bundesministerium für Finanzen [1848–2007]",pmb265152,"48,205625","16,37253","","Q877814"
1923-05-05,"Bundesministerium für Finanzen [1848–2007]",pmb265152,"48,205625","16,37253","","Q877814"
1923-10-27,"Bundesministerium für Finanzen [1848–2007]",pmb265152,"48,205625","16,37253","","Q877814"
1921-03-19,"Bundesrealgymnasiums XVIII Klostergasse",pmb292586,"48,226684","16,334119","Schule School","Q38031934"
1921-04-16,"Bundesrealgymnasiums XVIII Klostergasse",pmb292586,"48,226684","16,334119","Schule School","Q38031934"
1921-06-03,"Bundesrealgymnasiums XVIII Klostergasse",pmb292586,"48,226684","16,334119","Schule School","Q38031934"
1921-07-01,"Bundesrealgymnasiums XVIII Klostergasse",pmb292586,"48,226684","16,334119","Schule School","Q38031934"
1921-07-02,"Bundesrealgymnasiums XVIII Klostergasse",pmb292586,"48,226684","16,334119","Schule School","Q38031934"
1921-09-14,"Bundesrealgymnasiums XVIII Klostergasse",pmb292586,"48,226684","16,334119","Schule School","Q38031934"
1921-09-19,"Bundesrealgymnasiums XVIII Klostergasse",pmb292586,"48,226684","16,334119","Schule School","Q38031934"
1921-09-23,"Bundesrealgymnasiums XVIII Klostergasse",pmb292586,"48,226684","16,334119","Schule School","Q38031934"
1921-10-06,"Bundesrealgymnasiums XVIII Klostergasse",pmb292586,"48,226684","16,334119","Schule School","Q38031934"
1921-10-22,"Bundesrealgymnasiums XVIII Klostergasse",pmb292586,"48,226684","16,334119","Schule School","Q38031934"
1921-12-17,"Bundesrealgymnasiums XVIII Klostergasse",pmb292586,"48,226684","16,334119","Schule School","Q38031934"
1901-03-03,"Buntes Theater",pmb185917,"52,510555555555555","13,420194444444444","Theater Theatre","Q106301256"
1902-01-01,"Buntes Theater",pmb185917,"52,510555555555555","13,420194444444444","Theater Theatre","Q106301256"
1903-05-31,"Burano",pmb90414,"45,48548","12,41696","Besiedelter Ort Populated place","Q52439"
1922-05-01,"Burcht van Leiden",pmb288507,"52,15900851","4,492630821","Burg Castle","Q2345558"
1902-10-20,"Burg Chojnik",pmb232217,"50,833611111111","15,643611111111","Burg Castle","Q511254"
1899-05-18,"Burg Kreuzenstein",pmb91069,"48,38333","16,31667","Burg Castle","Q669642"
1896-04-25,"Burg Liechtenstein",pmb39860,"48,0925","16,27","Schloss Palace","Q699474"
1897-03-25,"Burg Liechtenstein",pmb39860,"48,0925","16,27","Schloss Palace","Q699474"
1902-04-27,"Burg Liechtenstein",pmb39860,"48,0925","16,27","Schloss Palace","Q699474"
1902-05-19,"Burg Liechtenstein",pmb39860,"48,0925","16,27","Schloss Palace","Q699474"
1902-06-02,"Burg Liechtenstein",pmb39860,"48,0925","16,27","Schloss Palace","Q699474"
1902-08-04,"Burg Liechtenstein",pmb39860,"48,0925","16,27","Schloss Palace","Q699474"
1906-05-13,"Burg Liechtenstein",pmb39860,"48,0925","16,27","Schloss Palace","Q699474"
1907-05-16,"Burg Liechtenstein",pmb39860,"48,0925","16,27","Schloss Palace","Q699474"
1907-05-29,"Burg Liechtenstein",pmb39860,"48,0925","16,27","Schloss Palace","Q699474"
1907-06-02,"Burg Liechtenstein",pmb39860,"48,0925","16,27","Schloss Palace","Q699474"
1908-06-08,"Burg Liechtenstein",pmb39860,"48,0925","16,27","Schloss Palace","Q699474"
1913-03-23,"Burg Liechtenstein",pmb39860,"48,0925","16,27","Schloss Palace","Q699474"
1915-04-04,"Burg Liechtenstein",pmb39860,"48,0925","16,27","Schloss Palace","Q699474"
1915-05-11,"Burg Liechtenstein",pmb39860,"48,0925","16,27","Schloss Palace","Q699474"
1918-05-05,"Burg Liechtenstein",pmb39860,"48,0925","16,27","Schloss Palace","Q699474"
1919-04-10,"Burg Liechtenstein",pmb39860,"48,0925","16,27","Schloss Palace","Q699474"
1921-03-18,"Burg Liechtenstein",pmb39860,"48,0925","16,27","Schloss Palace","Q699474"
1913-10-02,"Burg Neuhaus",pmb255218,"47,99591111111111","16,047980555555554","Burg Castle","Q1013284"
1914-07-18,"Burg Obertagstein",pmb256742,"46,685017","9,427656","Ruine Ruin","Q1013390"
1908-07-23,"Burg Salegg",pmb41156,"46,536185","11,558347","Gebäude Building","Q1013806"
1895-06-09,"Burg Seebenstein",pmb199142,"47,69536111111111","16,144030555555556","Grabstätte Burial site","Q665611"
1917-09-16,"Burg Werdenfels",pmb265923,"47,5165","11,0919","Burg Castle","Q1014546"
1889-08-03,"Burg Wildenstein",pmb186509,"47,696704","13,60495","Grabstätte Burial site","Q1014597"
1914-08-28,"Burg Wildenstein",pmb186509,"47,696704","13,60495","Grabstätte Burial site","Q1014597"
1915-08-02,"Burg Wildenstein",pmb186509,"47,696704","13,60495","Grabstätte Burial site","Q1014597"
1915-08-09,"Burg Wildenstein",pmb186509,"47,696704","13,60495","Grabstätte Burial site","Q1014597"
1915-08-12,"Burg Wildenstein",pmb186509,"47,696704","13,60495","Grabstätte Burial site","Q1014597"
1915-08-13,"Burg Wildenstein",pmb186509,"47,696704","13,60495","Grabstätte Burial site","Q1014597"
1915-08-15,"Burg Wildenstein",pmb186509,"47,696704","13,60495","Grabstätte Burial site","Q1014597"
1915-08-24,"Burg Wildenstein",pmb186509,"47,696704","13,60495","Grabstätte Burial site","Q1014597"
1915-08-26,"Burg Wildenstein",pmb186509,"47,696704","13,60495","Grabstätte Burial site","Q1014597"
1919-05-31,"Burggarten",pmb90422,"48,20431","16,36579","Park Park","Q1014945"
1903-04-28,"Burggasse 72",pmb232643,"48,204439","16,347077","Wohngebäude Residential building"
1914-03-24,"Burgkino",pmb190574,"48,2030071","16,3652839","Kino Cinema","Q33393771"
1914-11-03,"Burgkino",pmb190574,"48,2030071","16,3652839","Kino Cinema","Q33393771"
1915-02-18,"Burgkino",pmb190574,"48,2030071","16,3652839","Kino Cinema","Q33393771"
1915-11-02,"Burgkino",pmb190574,"48,2030071","16,3652839","Kino Cinema","Q33393771"
1923-09-29,"Burgkino",pmb190574,"48,2030071","16,3652839","Kino Cinema","Q33393771"
1931-05-10,"Burgkino",pmb190574,"48,2030071","16,3652839","Kino Cinema","Q33393771"
1893-04-29,"Burgring",pmb274,"48,204946202715","16,362166500158","Straße Street"
1914-04-16,"Burgruine Dürnstein",pmb256113,"48,3978","15,5219","Ruine Ruin","Q188358"
1904-09-05,"Burgruine Hüttenstein",pmb234384,"47,78689302","13,38834286","Ruine Ruin","Q15793091"
1907-05-31,"Burgruine Mödling",pmb246556,"48,079369444444445","16,267330555555557","Ruine Ruin","Q874783"
1900-10-20,"Burgruine Rauhenstein",pmb186454,"48,01296111111111","16,20515","Ruine Ruin","Q874746"
1926-08-31,"Burgruine Unspunnen",pmb92576,"46,668624","7,857582","Ruine Ruin","Q1014334"
1880-01-07,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1883-06-20,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1888-10-11,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1888-11-09,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1888-11-19,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1889-01-25,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1889-05-04,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1889-06-04,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1889-09-15,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1889-11-23,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1890-01-06,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1890-10-13,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1890-10-24,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1890-11-09,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1890-12-06,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1890-12-12,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1890-12-30,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1891-01-07,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1891-01-11,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1891-01-19,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1891-03-15,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1891-05-03,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1891-06-14,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1891-10-31,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1891-11-12,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1891-12-13,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1892-01-07,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1892-01-31,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1892-02-08,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1892-11-17,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1893-01-26,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1893-02-27,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1893-03-20,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1893-04-13,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1893-11-11,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1893-11-23,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1893-12-12,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1894-01-07,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1894-01-14,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1894-01-20,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1894-01-22,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1894-02-05,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1894-04-25,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1894-09-14,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1894-10-17,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1894-10-29,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1894-11-21,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1894-12-14,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1895-01-28,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1895-02-07,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1895-02-19,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1895-02-27,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1895-03-09,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1895-03-14,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1895-03-27,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1895-04-05,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1895-04-20,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1895-05-07,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1895-05-21,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1895-05-24,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1895-06-26,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1895-09-17,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1895-09-18,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1895-09-20,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1895-09-30,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1895-10-01,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1895-10-05,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1895-10-06,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1895-10-07,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1895-10-08,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1895-10-09,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1895-10-10,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1895-10-12,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1895-10-15,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1895-10-20,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1895-10-23,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1895-11-03,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1895-11-04,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1895-11-06,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1895-11-11,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1895-11-23,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1895-11-24,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1895-11-28,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1895-12-28,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1895-12-31,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1896-01-02,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1896-01-04,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1896-01-23,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1896-02-11,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1896-02-20,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1896-02-29,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1896-03-07,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1896-03-24,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1896-04-11,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1896-04-14,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1896-04-15,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1896-04-18,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1896-04-27,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1896-05-12,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1896-05-18,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1896-06-05,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1896-06-06,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1896-06-09,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1896-08-29,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1896-09-15,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1896-09-18,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1896-09-19,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1896-10-03,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1896-10-15,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1896-10-21,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1896-10-22,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1896-11-13,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1896-11-21,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1896-12-07,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1897-01-05,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1897-01-16,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1897-03-07,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1897-03-09,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1897-03-19,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1897-03-21,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
1897-04-01,"Burgtheater",pmb14,"48,210333","16,361139","Theater Theatre","Q109377820"
